"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 11 10:22:47 UTC 2026","Fri Sep 11 10:23:01 UTC 2026","14379","tests","test_test_cases","TestProducts","","","test_case_09_search_product[firefox]",""
"passed","Fri Sep 11 10:22:05 UTC 2026","Fri Sep 11 10:22:42 UTC 2026","36834","tests","test_test_cases","TestAccountManagement","","","test_case_01_register_user[firefox]",""
"passed","Fri Sep 11 10:22:06 UTC 2026","Fri Sep 11 10:22:18 UTC 2026","12211","tests","test_test_cases","TestNavigation","","","test_case_07_verify_test_cases_page[chromium]",""
"passed","Fri Sep 11 10:23:33 UTC 2026","Fri Sep 11 10:23:53 UTC 2026","20068","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[webkit]",""
"passed","Fri Sep 11 10:22:29 UTC 2026","Fri Sep 11 10:23:30 UTC 2026","61527","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[webkit]",""
"passed","Fri Sep 11 10:23:12 UTC 2026","Fri Sep 11 10:24:03 UTC 2026","50762","tests","test_test_cases","TestAccountManagement","","","test_case_02_login_correct_credentials[webkit]",""
"passed","Fri Sep 11 10:22:06 UTC 2026","Fri Sep 11 10:23:06 UTC 2026","60607","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[chromium]",""
"passed","Fri Sep 11 10:22:29 UTC 2026","Fri Sep 11 10:22:45 UTC 2026","16305","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[webkit-wrongemail@test.com-wrongpass]",""
"passed","Fri Sep 11 10:23:09 UTC 2026","Fri Sep 11 10:23:28 UTC 2026","18645","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[chromium]",""
"passed","Fri Sep 11 10:22:06 UTC 2026","Fri Sep 11 10:22:21 UTC 2026","15248","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[chromium-wrongemail@test.com-wrongpass]",""
"passed","Fri Sep 11 10:22:44 UTC 2026","Fri Sep 11 10:23:15 UTC 2026","31112","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[webkit]",""
"passed","Fri Sep 11 10:22:21 UTC 2026","Fri Sep 11 10:22:57 UTC 2026","36701","tests","test_test_cases","TestAccountManagement","","","test_case_04_logout_user[firefox]",""
"passed","Fri Sep 11 10:22:05 UTC 2026","Fri Sep 11 10:22:19 UTC 2026","14360","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[firefox-wrongemail@test.com-wrongpass]",""
"passed","Fri Sep 11 10:24:06 UTC 2026","Fri Sep 11 10:24:20 UTC 2026","14407","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[webkit]",""
"passed","Fri Sep 11 10:22:05 UTC 2026","Fri Sep 11 10:23:00 UTC 2026","55178","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[firefox]",""
"passed","Fri Sep 11 10:22:59 UTC 2026","Fri Sep 11 10:23:10 UTC 2026","10841","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[firefox]",""
"passed","Fri Sep 11 10:22:49 UTC 2026","Fri Sep 11 10:23:37 UTC 2026","48652","tests","test_test_cases","TestAccountManagement","","","test_case_02_login_correct_credentials[chromium]",""
"passed","Fri Sep 11 10:22:22 UTC 2026","Fri Sep 11 10:23:04 UTC 2026","41967","tests","test_test_cases","TestAccountManagement","","","test_case_04_logout_user[chromium]",""
"passed","Fri Sep 11 10:22:53 UTC 2026","Fri Sep 11 10:23:12 UTC 2026","18278","tests","test_test_cases","TestProducts","","","test_case_09_search_product[chromium]",""
"passed","Fri Sep 11 10:23:16 UTC 2026","Fri Sep 11 10:23:35 UTC 2026","19256","tests","test_test_cases","TestProducts","","","test_case_09_search_product[webkit]",""
"passed","Fri Sep 11 10:22:19 UTC 2026","Fri Sep 11 10:22:52 UTC 2026","33123","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[chromium]",""
"passed","Fri Sep 11 10:22:05 UTC 2026","Fri Sep 11 10:22:16 UTC 2026","11535","tests","test_test_cases","TestNavigation","","","test_case_07_verify_test_cases_page[firefox]",""
"passed","Fri Sep 11 10:22:29 UTC 2026","Fri Sep 11 10:23:10 UTC 2026","41174","tests","test_test_cases","TestAccountManagement","","","test_case_01_register_user[webkit]",""
"passed","Fri Sep 11 10:22:46 UTC 2026","Fri Sep 11 10:23:29 UTC 2026","42592","tests","test_test_cases","TestAccountManagement","","","test_case_04_logout_user[webkit]",""
"passed","Fri Sep 11 10:22:44 UTC 2026","Fri Sep 11 10:23:26 UTC 2026","42094","tests","test_test_cases","TestAccountManagement","","","test_case_02_login_correct_credentials[firefox]",""
"passed","Fri Sep 11 10:22:18 UTC 2026","Fri Sep 11 10:22:46 UTC 2026","28217","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[firefox]",""
"passed","Fri Sep 11 10:23:40 UTC 2026","Fri Sep 11 10:23:54 UTC 2026","14275","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[chromium]",""
"passed","Fri Sep 11 10:22:29 UTC 2026","Fri Sep 11 10:22:43 UTC 2026","13555","tests","test_test_cases","TestNavigation","","","test_case_07_verify_test_cases_page[webkit]",""
"passed","Fri Sep 11 10:22:06 UTC 2026","Fri Sep 11 10:22:47 UTC 2026","41172","tests","test_test_cases","TestAccountManagement","","","test_case_01_register_user[chromium]",""
"passed","Fri Sep 11 10:23:03 UTC 2026","Fri Sep 11 10:23:18 UTC 2026","14909","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[firefox]",""
