"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 16 10:37:01 UTC 2026","Wed Sep 16 10:37:40 UTC 2026","39582","tests","test_test_cases","TestAccountManagement","","","test_case_04_logout_user[firefox]",""
"passed","Wed Sep 16 10:36:43 UTC 2026","Wed Sep 16 10:37:44 UTC 2026","60870","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[firefox]",""
"passed","Wed Sep 16 10:36:43 UTC 2026","Wed Sep 16 10:36:59 UTC 2026","15960","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[firefox-wrongemail@test.com-wrongpass]",""
"passed","Wed Sep 16 10:37:21 UTC 2026","Wed Sep 16 10:37:36 UTC 2026","15308","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[chromium-wrongemail@test.com-wrongpass]",""
"passed","Wed Sep 16 10:36:57 UTC 2026","Wed Sep 16 10:37:27 UTC 2026","29932","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[firefox]",""
"passed","Wed Sep 16 10:37:43 UTC 2026","Wed Sep 16 10:37:56 UTC 2026","12793","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[firefox]",""
"passed","Wed Sep 16 10:37:35 UTC 2026","Wed Sep 16 10:38:06 UTC 2026","31359","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[chromium]",""
"passed","Wed Sep 16 10:38:20 UTC 2026","Wed Sep 16 10:38:35 UTC 2026","14645","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[chromium]",""
"passed","Wed Sep 16 10:37:21 UTC 2026","Wed Sep 16 10:38:21 UTC 2026","60378","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[chromium]",""
"passed","Wed Sep 16 10:36:50 UTC 2026","Wed Sep 16 10:37:57 UTC 2026","67556","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[webkit]",""
"passed","Wed Sep 16 10:37:29 UTC 2026","Wed Sep 16 10:37:45 UTC 2026","16443","tests","test_test_cases","TestProducts","","","test_case_09_search_product[firefox]",""
"passed","Wed Sep 16 10:38:24 UTC 2026","Wed Sep 16 10:38:41 UTC 2026","17720","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[chromium]",""
"passed","Wed Sep 16 10:36:43 UTC 2026","Wed Sep 16 10:36:56 UTC 2026","12845","tests","test_test_cases","TestNavigation","","","test_case_07_verify_test_cases_page[firefox]",""
"passed","Wed Sep 16 10:36:43 UTC 2026","Wed Sep 16 10:37:22 UTC 2026","38804","tests","test_test_cases","TestAccountManagement","","","test_case_01_register_user[firefox]",""
"passed","Wed Sep 16 10:37:36 UTC 2026","Wed Sep 16 10:38:29 UTC 2026","53305","tests","test_test_cases","TestAccountManagement","","","test_case_02_login_correct_credentials[webkit]",""
"passed","Wed Sep 16 10:38:00 UTC 2026","Wed Sep 16 10:38:20 UTC 2026","20422","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[webkit]",""
"passed","Wed Sep 16 10:37:48 UTC 2026","Wed Sep 16 10:38:05 UTC 2026","17369","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[firefox]",""
"passed","Wed Sep 16 10:37:04 UTC 2026","Wed Sep 16 10:37:36 UTC 2026","31424","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[webkit]",""
"passed","Wed Sep 16 10:36:50 UTC 2026","Wed Sep 16 10:37:07 UTC 2026","17074","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[webkit-wrongemail@test.com-wrongpass]",""
"passed","Wed Sep 16 10:37:21 UTC 2026","Wed Sep 16 10:38:03 UTC 2026","41861","tests","test_test_cases","TestAccountManagement","","","test_case_01_register_user[chromium]",""
"passed","Wed Sep 16 10:38:07 UTC 2026","Wed Sep 16 10:38:24 UTC 2026","17195","tests","test_test_cases","TestProducts","","","test_case_09_search_product[chromium]",""
"passed","Wed Sep 16 10:38:34 UTC 2026","Wed Sep 16 10:38:49 UTC 2026","14791","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[webkit]",""
