"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 08 10:24:28 UTC 2026","Tue Sep 08 10:24:45 UTC 2026","17156","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[firefox]",""
"passed","Tue Sep 08 10:23:39 UTC 2026","Tue Sep 08 10:24:37 UTC 2026","57252","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[webkit]",""
"passed","Tue Sep 08 10:24:21 UTC 2026","Tue Sep 08 10:24:40 UTC 2026","18569","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[chromium]",""
"passed","Tue Sep 08 10:24:19 UTC 2026","Tue Sep 08 10:25:05 UTC 2026","45801","tests","test_test_cases","TestAccountManagement","","","test_case_02_login_correct_credentials[webkit]",""
"passed","Tue Sep 08 10:23:20 UTC 2026","Tue Sep 08 10:23:32 UTC 2026","12470","tests","test_test_cases","TestNavigation","","","test_case_07_verify_test_cases_page[chromium]",""
"passed","Tue Sep 08 10:25:08 UTC 2026","Tue Sep 08 10:25:21 UTC 2026","12767","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[webkit]",""
"passed","Tue Sep 08 10:24:22 UTC 2026","Tue Sep 08 10:24:36 UTC 2026","13125","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[firefox]",""
"passed","Tue Sep 08 10:23:20 UTC 2026","Tue Sep 08 10:24:02 UTC 2026","42118","tests","test_test_cases","TestAccountManagement","","","test_case_01_register_user[firefox]",""
"passed","Tue Sep 08 10:23:52 UTC 2026","Tue Sep 08 10:24:22 UTC 2026","29401","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[webkit]",""
"passed","Tue Sep 08 10:24:02 UTC 2026","Tue Sep 08 10:24:49 UTC 2026","46906","tests","test_test_cases","TestAccountManagement","","","test_case_02_login_correct_credentials[chromium]",""
"passed","Tue Sep 08 10:23:55 UTC 2026","Tue Sep 08 10:24:34 UTC 2026","38366","tests","test_test_cases","TestAccountManagement","","","test_case_04_logout_user[webkit]",""
"passed","Tue Sep 08 10:23:33 UTC 2026","Tue Sep 08 10:24:05 UTC 2026","32001","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[chromium]",""
"passed","Tue Sep 08 10:23:20 UTC 2026","Tue Sep 08 10:24:00 UTC 2026","40187","tests","test_test_cases","TestAccountManagement","","","test_case_01_register_user[chromium]",""
"passed","Tue Sep 08 10:23:39 UTC 2026","Tue Sep 08 10:23:51 UTC 2026","11991","tests","test_test_cases","TestNavigation","","","test_case_07_verify_test_cases_page[webkit]",""
"passed","Tue Sep 08 10:23:39 UTC 2026","Tue Sep 08 10:23:55 UTC 2026","15337","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[webkit-wrongemail@test.com-wrongpass]",""
"passed","Tue Sep 08 10:23:20 UTC 2026","Tue Sep 08 10:24:24 UTC 2026","64175","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[firefox]",""
"passed","Tue Sep 08 10:23:39 UTC 2026","Tue Sep 08 10:24:18 UTC 2026","38179","tests","test_test_cases","TestAccountManagement","","","test_case_01_register_user[webkit]",""
"passed","Tue Sep 08 10:24:22 UTC 2026","Tue Sep 08 10:24:38 UTC 2026","15791","tests","test_test_cases","TestProducts","","","test_case_09_search_product[webkit]",""
"passed","Tue Sep 08 10:23:20 UTC 2026","Tue Sep 08 10:23:35 UTC 2026","14838","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[chromium-wrongemail@test.com-wrongpass]",""
"passed","Tue Sep 08 10:23:36 UTC 2026","Tue Sep 08 10:24:16 UTC 2026","40902","tests","test_test_cases","TestAccountManagement","","","test_case_04_logout_user[chromium]",""
"passed","Tue Sep 08 10:24:06 UTC 2026","Tue Sep 08 10:24:24 UTC 2026","17854","tests","test_test_cases","TestProducts","","","test_case_09_search_product[chromium]",""
"passed","Tue Sep 08 10:24:08 UTC 2026","Tue Sep 08 10:24:25 UTC 2026","17494","tests","test_test_cases","TestProducts","","","test_case_09_search_product[firefox]",""
"passed","Tue Sep 08 10:23:38 UTC 2026","Tue Sep 08 10:24:20 UTC 2026","41928","tests","test_test_cases","TestAccountManagement","","","test_case_04_logout_user[firefox]",""
"passed","Tue Sep 08 10:23:20 UTC 2026","Tue Sep 08 10:23:37 UTC 2026","16947","tests","test_test_cases","TestAccountManagement","","","test_case_03_login_incorrect_credentials[firefox-wrongemail@test.com-wrongpass]",""
"passed","Tue Sep 08 10:23:20 UTC 2026","Tue Sep 08 10:23:33 UTC 2026","13060","tests","test_test_cases","TestNavigation","","","test_case_07_verify_test_cases_page[firefox]",""
"passed","Tue Sep 08 10:24:39 UTC 2026","Tue Sep 08 10:24:56 UTC 2026","17552","tests","test_test_cases","TestNavigation","","","test_case_06_contact_us_form[webkit]",""
"passed","Tue Sep 08 10:23:20 UTC 2026","Tue Sep 08 10:24:19 UTC 2026","59197","tests","test_test_cases","TestAccountManagement","","","test_case_05_register_existing_email[chromium]",""
"passed","Tue Sep 08 10:24:52 UTC 2026","Tue Sep 08 10:25:06 UTC 2026","13237","tests","test_test_cases","TestSubscription","","","test_case_10_subscription_home_page[chromium]",""
"passed","Tue Sep 08 10:24:05 UTC 2026","Tue Sep 08 10:24:51 UTC 2026","46002","tests","test_test_cases","TestAccountManagement","","","test_case_02_login_correct_credentials[firefox]",""
"passed","Tue Sep 08 10:23:35 UTC 2026","Tue Sep 08 10:24:05 UTC 2026","30207","tests","test_test_cases","TestProducts","","","test_case_08_all_products_and_detail_page[firefox]",""
